DT_pair	Predicted_score_class1	Predicted_Class	Actual_Class
('D01704', 'hsa5148')	0.8666666666666667	1	1
('D00141', 'hsa240')	0.8666666666666667	1	1
('D01133', 'hsa5138')	0.8666666666666667	1	1
('D04092', 'hsa4128')	0.8633333333333333	1	1
('D02756', 'hsa7153')	0.8633333333333333	1	1
('D03670', 'hsa6241')	0.8633333333333333	1	1
('D03670', 'hsa1582')	0.8633333333333333	1	1
('D00052', 'hsa3416')	0.8633333333333333	1	1
('D03218', 'hsa6259')	0.8633333333333333	1	1
('D00132', 'hsa5743')	0.8633333333333333	1	1
('D01811', 'hsa5743')	0.8633333333333333	1	1
('D00394', 'hsa1543')	0.8633333333333333	1	1
('D00410', 'hsa1544')	0.8633333333333333	1	1
('D00542', 'hsa9023')	0.8633333333333333	1	1
('D00103', 'hsa54')	0.8633333333333333	1	1
('D00882', 'hsa1557')	0.8633333333333333	1	1
('D00577', 'hsa8288')	0.8633333333333333	1	1
('D00097', 'hsa5743')	0.86	1	0
('D00380', 'hsa1595')	0.86	1	1
('D03738', 'hsa5972')	0.86	1	1
('D02561', 'hsa4128')	0.86	1	1
('D01712', 'hsa50940')	0.86	1	1
('D02769', 'hsa84532')	0.86	1	1
('D01097', 'hsa4128')	0.8566666666666667	1	1
('D00416', 'hsa1559')	0.8566666666666667	1	1
('D00785', 'hsa4128')	0.8566666666666667	1	1
('D01223', 'hsa51365')	0.8566666666666667	1	1
('D00148', 'hsa2677')	0.8566666666666667	1	1
('D00577', 'hsa10549')	0.8566666666666667	1	1
('D03670', 'hsa9023')	0.8566666666666667	1	1
('D00332', 'hsa587')	0.8566666666666667	1	1
('D00691', 'hsa27115')	0.8533333333333334	1	1
('D00488', 'hsa1719')	0.8533333333333334	1	1
('D00584', 'hsa7378')	0.8533333333333334	1	1
('D00055', 'hsa5051')	0.8533333333333334	1	0
('D02769', 'hsa353')	0.8533333333333334	1	1
('D00574', 'hsa1586')	0.8533333333333334	1	1
('D03805', 'hsa231')	0.85	1	1
('D00542', 'hsa1585')	0.85	1	1
('D02560', 'hsa4128')	0.85	1	1
('D00018', 'hsa5033')	0.85	1	1
('D00501', 'hsa5338')	0.85	1	1
('D00225', 'hsa1559')	0.85	1	1
('D00537', 'hsa759')	0.85	1	0
('D00448', 'hsa247')	0.85	1	1
('D00625', 'hsa8972')	0.85	1	1
('D00401', 'hsa8288')	0.85	1	0
('D00542', 'hsa1562')	0.85	1	1
('D01223', 'hsa3990')	0.85	1	1
('D00579', 'hsa7015')	0.8466666666666667	1	1
('D04292', 'hsa43')	0.8466666666666667	1	1
('D00533', 'hsa1559')	0.8466666666666667	1	0
('D03781', 'hsa1559')	0.8466666666666667	1	1
('D01718', 'hsa5743')	0.8433333333333334	1	1
('D00227', 'hsa5149')	0.8433333333333334	1	1
('D00141', 'hsa246')	0.8433333333333334	1	1
('D00043', 'hsa91039')	0.8433333333333334	1	1
('D00131', 'hsa8854')	0.8433333333333334	1	0
('D00103', 'hsa55')	0.8433333333333334	1	1
('D00126', 'hsa247')	0.84	1	0
('D00002', 'hsa349565')	0.84	1	1
('D03670', 'hsa5052')	0.84	1	1
('D00002', 'hsa3295')	0.84	1	1
('D02333', 'hsa7153')	0.84	1	1
('D03733', 'hsa4129')	0.84	1	1
('D04028', 'hsa51365')	0.8366666666666667	1	0
('D01223', 'hsa11343')	0.8366666666666667	1	1
('D00410', 'hsa1586')	0.8366666666666667	1	1
('D02017', 'hsa50940')	0.8366666666666667	1	1
('D04028', 'hsa3988')	0.8366666666666667	1	1
('D00503', 'hsa1565')	0.8333333333333334	1	1
('D00528', 'hsa2822')	0.8333333333333334	1	1
('D01332', 'hsa4048')	0.8333333333333334	1	1
('D00410', 'hsa3291')	0.8333333333333334	1	1
('D00160', 'hsa5651')	0.8333333333333334	1	1
('D00528', 'hsa5167')	0.8333333333333334	1	1
('D00029', 'hsa57176')	0.8333333333333334	1	0
('D00417', 'hsa5150')	0.83	1	1
('D00394', 'hsa1565')	0.83	1	1
('D00394', 'hsa1585')	0.83	1	1
('D00417', 'hsa51095')	0.83	1	1
('D00401', 'hsa1734')	0.83	1	1
('D03689', 'hsa5742')	0.83	1	1
('D00691', 'hsa5138')	0.8266666666666667	1	1
('D03763', 'hsa1636')	0.8266666666666667	1	1
('D00542', 'hsa51004')	0.8266666666666667	1	1
('D03758', 'hsa1636')	0.8266666666666667	1	1
('D00217', 'hsa10549')	0.8266666666666667	1	1
('D00002', 'hsa64802')	0.8266666666666667	1	1
('D00332', 'hsa6898')	0.8233333333333334	1	1
('D00332', 'hsa189')	0.8233333333333334	1	0
('D00097', 'hsa4048')	0.8233333333333334	1	1
('D00893', 'hsa1576')	0.82	1	0
('D00658', 'hsa762')	0.82	1	1
('D00417', 'hsa10924')	0.82	1	1
('D02017', 'hsa5152')	0.82	1	1
('D00332', 'hsa4942')	0.82	1	1
('D03736', 'hsa5597')	0.82	1	1
('D00029', 'hsa5096')	0.82	1	1
('D01765', 'hsa5743')	0.82	1	1
('D02769', 'hsa29941')	0.8166666666666667	1	0
('D03798', 'hsa9601')	0.8166666666666667	1	1
('D00332', 'hsa29968')	0.8166666666666667	1	1
('D00528', 'hsa1562')	0.8133333333333334	1	1
('D02173', 'hsa43')	0.8133333333333334	1	1
('D00667', 'hsa43')	0.8133333333333334	1	1
('D00043', 'hsa11202')	0.8133333333333334	1	1
('D00160', 'hsa2159')	0.81	1	1
('D02176', 'hsa1376')	0.81	1	1
('D00050', 'hsa645')	0.81	1	1
('D00574', 'hsa1585')	0.8066666666666666	1	1
('D03735', 'hsa6646')	0.8033333333333333	1	1
('D00294', 'hsa760')	0.8033333333333333	1	1
('D02193', 'hsa43')	0.8033333333333333	1	1
('D00505', 'hsa4128')	0.8033333333333333	1	1
('D00503', 'hsa1544')	0.8033333333333333	1	0
('D00043', 'hsa5328')	0.8	1	1
('D01915', 'hsa3156')	0.7966666666666666	1	1
('D00139', 'hsa1593')	0.7966666666666666	1	1
('D02769', 'hsa5562')	0.7966666666666666	1	1
('D02321', 'hsa7155')	0.7966666666666666	1	1
('D00097', 'hsa7173')	0.7933333333333333	1	0
('D00045', 'hsa5051')	0.7933333333333333	1	0
('D03734', 'hsa8435')	0.7933333333333333	1	1
('D00528', 'hsa55775')	0.79	1	1
('D00270', 'hsa4017')	0.79	1	1
('D02756', 'hsa7150')	0.7866666666666666	1	1
('D01332', 'hsa240')	0.7866666666666666	1	1
('D02558', 'hsa43')	0.7866666666666666	1	1
('D00131', 'hsa444')	0.7866666666666666	1	1
('D00417', 'hsa55775')	0.7833333333333333	1	1
('D03828', 'hsa7298')	0.7833333333333333	1	1
('D00528', 'hsa50940')	0.7833333333333333	1	0
('D00501', 'hsa84618')	0.7833333333333333	1	1
('D00217', 'hsa7173')	0.7833333333333333	1	0
('D00547', 'hsa27032')	0.7833333333333333	1	1
('D00160', 'hsa1990')	0.78	1	1
('D00448', 'hsa246')	0.78	1	1
('D04197', 'hsa7298')	0.78	1	1
('D00029', 'hsa31')	0.78	1	1
('D00528', 'hsa5338')	0.78	1	1
('D04028', 'hsa4023')	0.78	1	0
('D00510', 'hsa5742')	0.78	1	1
('D00002', 'hsa2597')	0.7766666666666666	1	1
('D01715', 'hsa231')	0.7766666666666666	1	1
('D02176', 'hsa1384')	0.7766666666666666	1	1
('D00332', 'hsa586')	0.7766666666666666	1	1
('D00510', 'hsa242')	0.7766666666666666	1	1
('D00037', 'hsa1360')	0.7733333333333333	1	1
('D00155', 'hsa107')	0.7733333333333333	1	0
('D00217', 'hsa2878')	0.7733333333333333	1	0
('D00528', 'hsa51095')	0.7733333333333333	1	1
('D00691', 'hsa10846')	0.7733333333333333	1	1
('D00625', 'hsa2595')	0.7733333333333333	1	1
('D00037', 'hsa1431')	0.7733333333333333	1	1
('D00380', 'hsa1557')	0.7733333333333333	1	1
('D03751', 'hsa590')	0.7733333333333333	1	0
('D03670', 'hsa1581')	0.7733333333333333	1	1
('D03826', 'hsa43')	0.77	1	1
('D00107', 'hsa134510')	0.77	1	1
('D03798', 'hsa2766')	0.7666666666666667	1	1
('D03670', 'hsa7173')	0.7666666666666667	1	0
('D00528', 'hsa51004')	0.7666666666666667	1	1
('D00342', 'hsa4837')	0.7666666666666667	1	0
('D01425', 'hsa1573')	0.7666666666666667	1	1
('D00521', 'hsa1576')	0.7666666666666667	1	1
('D02115', 'hsa1719')	0.7666666666666667	1	1
('D00562', 'hsa2326')	0.7666666666666667	1	0
('D01842', 'hsa5447')	0.7666666666666667	1	0
('D00184', 'hsa128853')	0.7666666666666667	1	1
('D04025', 'hsa780')	0.7633333333333333	1	1
('D00528', 'hsa1553')	0.7633333333333333	1	1
('D01223', 'hsa1178')	0.7633333333333333	1	1
('D00515', 'hsa54677')	0.7633333333333333	1	0
('D02581', 'hsa4128')	0.7633333333333333	1	1
('D00160', 'hsa1991')	0.7633333333333333	1	1
('D00039', 'hsa4329')	0.7633333333333333	1	1
('D00501', 'hsa51095')	0.7633333333333333	1	1
('D00670', 'hsa43')	0.7633333333333333	1	1
('D00528', 'hsa1595')	0.76	1	1
('D00829', 'hsa4953')	0.76	1	1
('D00203', 'hsa28')	0.76	1	1
('D01704', 'hsa5149')	0.76	1	1
('D02335', 'hsa5624')	0.76	1	1
('D00947', 'hsa4128')	0.7566666666666667	1	1
('D03735', 'hsa8435')	0.7566666666666667	1	1
('D00129', 'hsa1594')	0.7566666666666667	1	1
('D00380', 'hsa1559')	0.7566666666666667	1	1
('D00251', 'hsa1636')	0.7566666666666667	1	1
('D00039', 'hsa5095')	0.7533333333333333	1	1
('D00542', 'hsa1595')	0.7533333333333333	1	1
('D00002', 'hsa107')	0.7533333333333333	1	1
('D03670', 'hsa1593')	0.75	1	1
('D00041', 'hsa5096')	0.75	1	1
('D01223', 'hsa25796')	0.75	1	1
('D00423', 'hsa84532')	0.75	1	0
('D00160', 'hsa1803')	0.7466666666666667	1	0
('D05458', 'hsa4129')	0.7466666666666667	1	1
('D00043', 'hsa8192')	0.7466666666666667	1	1
('D00805', 'hsa43')	0.7466666666666667	1	1
('D00035', 'hsa29920')	0.7466666666666667	1	1
('D00043', 'hsa1200')	0.7433333333333333	1	1
('D00043', 'hsa10279')	0.7433333333333333	1	1
('D02559', 'hsa4129')	0.7433333333333333	1	1
('D01966', 'hsa8435')	0.7433333333333333	1	1
('D02267', 'hsa7015')	0.7433333333333333	1	1
('D03670', 'hsa284541')	0.74	1	1
('D00029', 'hsa5095')	0.74	1	1
('D01364', 'hsa5743')	0.74	1	1
('D00510', 'hsa5743')	0.74	1	1
('D01027', 'hsa326625')	0.74	1	1
('D00781', 'hsa1312')	0.74	1	1
('D00501', 'hsa5150')	0.74	1	0
('D01118', 'hsa43')	0.7366666666666667	1	0
('D00448', 'hsa9641')	0.7366666666666667	1	1
('D00342', 'hsa30')	0.7366666666666667	1	1
('D00005', 'hsa34')	0.7333333333333333	1	1
('D00021', 'hsa2193')	0.7333333333333333	1	1
('D00043', 'hsa5476')	0.7333333333333333	1	1
('D03670', 'hsa8288')	0.7333333333333333	1	1
('D00550', 'hsa1557')	0.73	1	0
('D00153', 'hsa1588')	0.73	1	1
('D03670', 'hsa2879')	0.73	1	0
('D00132', 'hsa4048')	0.73	1	1
('D00097', 'hsa4353')	0.73	1	1
('D00097', 'hsa239')	0.7266666666666667	1	1
('D00391', 'hsa30')	0.7266666666666667	1	1
('D00005', 'hsa36')	0.7266666666666667	1	0
('D03670', 'hsa4025')	0.7266666666666667	1	1
('D00142', 'hsa1719')	0.7266666666666667	1	1
('D00132', 'hsa246')	0.7233333333333334	1	1
('D00501', 'hsa306')	0.7233333333333334	1	1
('D00160', 'hsa10279')	0.7233333333333334	1	1
('D01911', 'hsa7156')	0.7233333333333334	1	1
('D00733', 'hsa43')	0.72	1	0
('D00401', 'hsa4025')	0.72	1	0
('D00410', 'hsa3290')	0.72	1	1
('D00002', 'hsa218')	0.72	1	0
('D02769', 'hsa5422')	0.72	1	0
('D00448', 'hsa3551')	0.72	1	1
('D00131', 'hsa216')	0.72	1	1
('D00270', 'hsa84695')	0.7166666666666667	1	1
('D00364', 'hsa1576')	0.7166666666666667	1	1
('D04028', 'hsa5406')	0.7166666666666667	1	1
('D00097', 'hsa242')	0.7133333333333334	1	1
('D00410', 'hsa1595')	0.7133333333333334	1	1
('D00550', 'hsa51')	0.7133333333333334	1	0
('D02335', 'hsa9601')	0.7133333333333334	1	0
('D03670', 'hsa51004')	0.7133333333333334	1	0
('D02566', 'hsa84695')	0.71	1	0
('D03670', 'hsa1558')	0.71	1	1
('D01665', 'hsa2548')	0.71	1	1
('D00035', 'hsa5831')	0.71	1	1
('D00118', 'hsa246')	0.71	1	1
('D02487', 'hsa1719')	0.71	1	1
('D00160', 'hsa28972')	0.7033333333333334	1	1
('D00425', 'hsa5742')	0.7033333333333334	1	1
('D03670', 'hsa10858')	0.7033333333333334	1	1
('D00217', 'hsa8288')	0.7033333333333334	1	1
('D00501', 'hsa10924')	0.7	1	1
('D01911', 'hsa8940')	0.7	1	1
('D00094', 'hsa444')	0.7	1	0
('D03670', 'hsa8529')	0.7	1	1
('D00184', 'hsa84152')	0.6966666666666667	1	1
('D00317', 'hsa30')	0.6966666666666667	1	1
('D00039', 'hsa587')	0.6933333333333334	1	0
('D00533', 'hsa1557')	0.6933333333333334	1	1
('D00037', 'hsa7371')	0.6933333333333334	1	1
('D00097', 'hsa4025')	0.69	1	1
('D00562', 'hsa4353')	0.69	1	1
('D00043', 'hsa1504')	0.6866666666666666	1	0
('D00039', 'hsa57176')	0.6866666666666666	1	1
('D00521', 'hsa1565')	0.6833333333333333	1	1
('D00107', 'hsa84152')	0.6833333333333333	1	1
('D00160', 'hsa1200')	0.6833333333333333	1	0
('D00043', 'hsa63036')	0.6833333333333333	1	1
('D00528', 'hsa6610')	0.68	1	1
('D01223', 'hsa80339')	0.68	1	1
('D01223', 'hsa1890')	0.68	1	1
('D04028', 'hsa1056')	0.68	1	1
('D00086', 'hsa51601')	0.68	1	1
('D00160', 'hsa5476')	0.6766666666666666	1	0
('D00126', 'hsa246')	0.6766666666666666	1	0
('D00035', 'hsa2058')	0.6766666666666666	1	1
('D01364', 'hsa5742')	0.6766666666666666	1	1
('D00437', 'hsa51004')	0.6733333333333333	1	1
('D00584', 'hsa7372')	0.6733333333333333	1	1
('D00065', 'hsa3376')	0.6733333333333333	1	1
('D00454', 'hsa1576')	0.67	1	0
('D03763', 'hsa224')	0.67	1	0
('D00043', 'hsa5550')	0.6666666666666666	1	1
('D03670', 'hsa25824')	0.6633333333333333	1	1
('D03670', 'hsa4051')	0.6633333333333333	1	1
('D02769', 'hsa270')	0.6633333333333333	1	1
('D01425', 'hsa1557')	0.6633333333333333	1	1
('D00577', 'hsa10935')	0.6633333333333333	1	1
('D00624', 'hsa4067')	0.6633333333333333	1	0
('D00043', 'hsa2159')	0.66	1	1
('D03822', 'hsa43')	0.66	1	1
('D02418', 'hsa43')	0.66	1	1
('D03670', 'hsa1586')	0.66	1	1
('D01223', 'hsa590')	0.6566666666666666	1	1
('D00217', 'hsa4353')	0.6533333333333333	1	1
('D00037', 'hsa4190')	0.65	1	0
('D00651', 'hsa760')	0.65	1	1
('D00283', 'hsa1565')	0.65	1	1
('D00501', 'hsa51251')	0.65	1	1
('D00528', 'hsa306')	0.6466666666666666	1	1
('D00423', 'hsa3615')	0.6433333333333333	1	0
('D00039', 'hsa223')	0.6433333333333333	1	0
('D00501', 'hsa50940')	0.64	1	0
('D00670', 'hsa590')	0.64	1	1
('D00139', 'hsa1595')	0.64	1	1
('D00097', 'hsa246')	0.6366666666666667	1	1
('D01122', 'hsa5743')	0.6366666666666667	1	1
('D00503', 'hsa1576')	0.6366666666666667	1	1
('D00364', 'hsa1565')	0.6333333333333333	1	0
('D00749', 'hsa1723')	0.6333333333333333	1	1
('D00216', 'hsa2548')	0.6333333333333333	1	1
('D00577', 'hsa4353')	0.6333333333333333	1	1
('D04028', 'hsa25796')	0.6333333333333333	1	0
('D01223', 'hsa43')	0.63	1	1
('D02835', 'hsa231')	0.63	1	1
('D00786', 'hsa1312')	0.6266666666666667	1	1
('D04983', 'hsa4143')	0.6266666666666667	1	1
('D00002', 'hsa5836')	0.6233333333333333	1	0
('D00196', 'hsa43')	0.62	1	1
('D03670', 'hsa2880')	0.62	1	0
('D00097', 'hsa1147')	0.6166666666666667	1	0
('D00021', 'hsa10056')	0.6166666666666667	1	1
('D00401', 'hsa2328')	0.6166666666666667	1	1
('D02321', 'hsa7153')	0.6133333333333333	1	1
('D02671', 'hsa1565')	0.6133333333333333	1	1
('D01907', 'hsa270')	0.6066666666666667	1	0
('D01223', 'hsa9563')	0.6066666666666667	1	1
('D00005', 'hsa2328')	0.6033333333333334	1	0
('D00454', 'hsa1565')	0.6033333333333334	1	1
('D01276', 'hsa7365')	0.6033333333333334	1	1
('D00584', 'hsa7083')	0.6033333333333334	1	1
('D00160', 'hsa5624')	0.6	1	0
('D00222', 'hsa28')	0.6	1	1
('D00103', 'hsa52')	0.6	1	1
('D00417', 'hsa306')	0.6	1	1
('D04983', 'hsa4552')	0.5966666666666667	1	1
('D00545', 'hsa1571')	0.5966666666666667	1	0
('D00387', 'hsa1565')	0.5966666666666667	1	0
('D02729', 'hsa43')	0.5966666666666667	1	1
('D02769', 'hsa3939')	0.5933333333333334	1	0
('D00005', 'hsa9601')	0.5933333333333334	1	0
('D03433', 'hsa279')	0.59	1	0
('D00160', 'hsa327')	0.59	1	0
('D00002', 'hsa3614')	0.59	1	0
('D03643', 'hsa4128')	0.5866666666666667	1	0
('D00584', 'hsa7084')	0.5866666666666667	1	1
('D00043', 'hsa28972')	0.5866666666666667	1	1
('D00183', 'hsa7155')	0.5833333333333334	1	1
('D00183', 'hsa7153')	0.5833333333333334	1	1
('D03798', 'hsa1728')	0.58	1	1
('D00029', 'hsa4329')	0.58	1	0
('D00501', 'hsa22978')	0.58	1	1
('D04966', 'hsa3480')	0.5766666666666667	1	0
('D00029', 'hsa3141')	0.5766666666666667	1	1
('D02729', 'hsa590')	0.5766666666666667	1	1
('D01136', 'hsa5327')	0.5733333333333334	1	0
('D03753', 'hsa218')	0.5733333333333334	1	0
('D00043', 'hsa670')	0.5733333333333334	1	0
('D00126', 'hsa240')	0.57	1	1
('D00126', 'hsa4048')	0.57	1	1
('D00136', 'hsa10327')	0.57	1	1
('D03728', 'hsa2147')	0.57	1	1
('D00332', 'hsa18')	0.5666666666666667	1	1
('D00002', 'hsa2582')	0.5666666666666667	1	1
('D00021', 'hsa10667')	0.5666666666666667	1	1
('D02671', 'hsa1576')	0.5633333333333334	1	0
('D00546', 'hsa27032')	0.56	1	1
('D01223', 'hsa4023')	0.56	1	1
('D00070', 'hsa2356')	0.56	1	1
('D00021', 'hsa5053')	0.56	1	1
('D00501', 'hsa5335')	0.5566666666666666	1	1
('D00065', 'hsa5095')	0.5566666666666666	1	1
('D00160', 'hsa7174')	0.5566666666666666	1	1
('D02304', 'hsa196883')	0.5566666666666666	1	0
('D00545', 'hsa27032')	0.5566666666666666	1	1
('D00965', 'hsa5447')	0.5566666666666666	1	1
('D00002', 'hsa219')	0.5533333333333333	1	0
('D00217', 'hsa5743')	0.5533333333333333	1	1
('D00965', 'hsa1728')	0.55	1	0
('D00562', 'hsa8288')	0.55	1	1
('D00141', 'hsa4048')	0.5466666666666666	1	1
('D03784', 'hsa1586')	0.5466666666666666	1	1
('D02323', 'hsa1645')	0.5433333333333333	1	0
('D00448', 'hsa4048')	0.5433333333333333	1	1
('D00270', 'hsa4128')	0.5366666666666666	1	1
('D00005', 'hsa4128')	0.5366666666666666	1	0
('D00560', 'hsa6646')	0.5366666666666666	1	0
('D00118', 'hsa4048')	0.5366666666666666	1	1
('D00217', 'hsa1562')	0.5366666666666666	1	0
('D00560', 'hsa8435')	0.5366666666666666	1	0
('D00126', 'hsa239')	0.5333333333333333	1	1
('D01981', 'hsa2147')	0.53	1	1
('D04292', 'hsa590')	0.53	1	0
('D00160', 'hsa5445')	0.5266666666666666	1	0
('D00217', 'hsa25824')	0.5233333333333333	1	1
('D02835', 'hsa10327')	0.52	1	0
('D01346', 'hsa5408')	0.52	1	0
('D00037', 'hsa4282')	0.52	1	1
('D00160', 'hsa5444')	0.52	1	0
('D00328', 'hsa760')	0.5166666666666667	1	0
('D00126', 'hsa242')	0.5166666666666667	1	1
('D00510', 'hsa4048')	0.5133333333333333	1	1
('D00563', 'hsa1565')	0.51	1	1
('D00562', 'hsa7173')	0.5066666666666667	1	1
('D00369', 'hsa189')	0.5066666666666667	1	1
('D02335', 'hsa2159')	0.5066666666666667	1	1
('D00596', 'hsa3906')	0.5066666666666667	1	0
('D00501', 'hsa51172')	0.5066666666666667	1	1
('D00131', 'hsa217')	0.5033333333333333	1	1
('D01974', 'hsa5743')	0.5033333333333333	1	1
('D00294', 'hsa762')	0.5033333333333333	1	1
('D00198', 'hsa43')	0.5033333333333333	1	0
