	 D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D00499	0.00000	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.00580	0.00000	0.15640	0.00660	0.00240	0.24500	0.00000	0.00000	0.00000	0.06610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00260	0.00480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00680	0.00000	0.00400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01520	0.00000	1.00000	0.00000	0.15530	0.00540	0.00000	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.00000	0.00390	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16330	0.20700	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.00000	0.00440	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00870	0.00000	0.00000	0.00000	0.00000	0.00690	0.00000	0.00690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00560	0.00440	0.00660	0.06610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.00000	0.00660	0.00000	0.00000	0.00000	0.00400	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00640	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00680	0.00000	0.00000	0.00000	0.00000	0.00000	0.01000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00504	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00512	0.00000	0.00000	0.01290	0.00000	0.00000	0.01640	0.02020	0.00040	0.00000	0.13270	0.02870	0.01560	0.10740	0.00170	0.00590	0.00000	0.12510	0.00170	0.00170	0.00000	0.00020	0.00000	0.00000	0.00000	0.10040	0.01220	0.00000	0.09160	0.16130	0.00010	0.00000	0.00630	0.00000	0.00000	0.00000	0.00060	0.04600	0.02050	0.00000	0.05520	0.02760	0.00000	0.00000	0.00450	0.04260	0.00000	0.15530	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.14000	0.00000	0.08020	0.00000	0.11240	0.06580	0.00690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11340	0.02850	0.00000	0.00000	0.00930	0.14470	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.07050	0.00590	0.00000	0.00420	0.00000	0.00000	0.00000	0.03690	0.12170	0.00370	0.08880	0.03620	0.06620	0.09890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05580	0.02760	0.00000	0.00000	0.00000	0.00000	0.05000	0.12300	0.00860	0.00000	0.00000	0.00000	0.07690	0.00000	0.02240	0.00000	0.02610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.02040	0.00630	0.01360	0.01470	0.05380	0.00060	0.12510	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04260	0.00000	0.00000	0.00000	0.21910	0.00000	0.00000	0.00000	0.01360	0.06960	0.14000	0.00000	0.00270	0.00000	0.01760	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16130	0.00000	0.00000	0.02870	0.00000	0.00000	0.02040	0.04840	0.00000	0.00000	0.00000	0.00000	0.15530	0.00000	0.00000	0.03620	0.00000	0.00420	0.13390	0.11080	0.00000	0.00000	0.00000	0.00000	0.01150	0.00000	0.00010	0.00000	0.00000	0.00370	0.00000	0.00000	0.00000	0.00000	0.00000	0.07050	0.00000	0.08510	0.00370	0.13370	0.05580	0.00000	0.00000	0.00000	0.00000	0.03100	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00513	0.00000	0.00000	0.00000	0.00000	0.00000	0.00180	0.00000	0.03820	0.00000	0.00600	0.00000	0.09110	0.01070	0.01110	0.04950	0.00000	0.01260	0.24410	0.00700	0.00000	0.00000	0.02610	0.00000	0.00000	0.00580	0.24470	0.00000	0.00000	0.03760	0.00000	0.00000	0.00000	0.04100	0.04100	0.00000	0.05440	0.01470	0.06370	0.04680	0.07400	0.06600	0.00000	0.00000	0.08510	0.00410	0.00000	0.00540	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00150	0.00000	0.03580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03760	0.01070	0.00000	0.00000	0.13750	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02650	0.03930	0.00000	0.14480	0.00000	0.00000	0.00000	0.06730	0.02220	0.14440	0.12200	0.03940	0.06650	0.01370	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03430	0.06600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09070	0.00000	0.00000	0.00000	0.03580	0.00000	0.00000	0.00000	0.07200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.00000	0.00000	0.03750	0.11630	0.04370	0.01260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03760	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01180	0.00000	0.00000	0.02070	0.00000	0.00540	0.00000	0.00000	0.03940	0.00000	0.14480	0.00690	0.00800	0.00000	0.00000	0.00000	0.00000	0.04220	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.00000	0.00000	0.00000	0.00000	0.02650	0.00000	0.01700	0.00500	0.02090	0.03430	0.00000	0.00000	0.00000	0.00000	0.22340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00519	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.01290	0.00020	0.01760	0.00000	0.00000	0.00000	0.00000	0.00810	0.00000	0.03400	0.00000	0.00020	0.00040	0.00000	0.59730	0.25410	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00020	0.00020	0.00020	0.00000	0.00000	0.00010	0.00020	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00060	0.00000	0.18120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00020	0.00010	0.00000	0.00040	0.00000	0.00000	0.00080	0.00030	0.01230	0.00000	0.00000	0.00050	0.00000	0.00000	0.00000	0.00030	0.00030	0.00000	0.00300	0.01560	0.00000	0.00000	0.00000	0.00000	0.00000	0.25820	0.66490	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00020	0.00720	0.00000	0.00000	0.00020	0.00810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00830	0.00000	0.00000	0.00000	0.00720	0.00000	0.00060	0.00000	0.00370	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01560	0.00000	0.00050	0.00020	0.09410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00570	0.00000	0.00000	0.00000	0.00000	0.00000	0.01230	0.00000	0.00000	0.00570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00521	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00524	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.06630	0.12570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18550	0.00000	0.00000	0.00000	0.02380	0.03560	0.05650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03440	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00528	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.07520	0.00160	0.07430	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.00000	0.00000	0.00000	0.00000	0.05440	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09340	0.00000	0.00000	0.00000	0.14000	0.00000	0.00060	0.00000	0.00000	1.00000	0.00000	0.10810	0.00000	0.02340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00070	0.00000	0.00020	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00010	0.00030	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07870	0.00000	0.07930	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05140	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05440	0.00000	0.00000	0.07520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00020	0.00000	0.00100	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.04200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00533	0.00000	0.00000	0.03230	0.00000	0.00000	0.09140	0.01260	0.00160	0.00000	0.09480	0.00080	0.12140	0.00760	0.00140	0.00620	0.03380	0.16010	0.00030	0.06160	0.00000	0.00620	0.00010	0.00000	0.10840	0.04670	0.00000	0.00000	0.13830	0.00090	0.00010	0.00000	0.04010	0.00020	0.00020	0.00000	0.00200	0.02190	0.08060	0.00030	0.12920	0.00010	0.00000	0.00000	0.00460	0.00620	0.00000	0.00250	0.00000	0.08020	0.00150	0.18120	0.00000	0.00000	0.10810	0.00000	1.00000	0.00000	0.17130	0.10830	0.10550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00470	0.06900	0.00000	0.00000	0.00000	0.07070	0.00000	0.00020	0.00000	0.00000	0.00000	0.00020	0.03630	0.00000	0.00000	0.00440	0.00000	0.00000	0.00000	0.06690	0.06260	0.00400	0.02180	0.02850	0.00170	0.00000	0.00000	0.00000	0.00000	0.00030	0.12590	0.00000	0.00050	0.00010	0.00000	0.00000	0.00000	0.00000	0.10450	0.00630	0.00000	0.00000	0.00000	0.00000	0.00120	0.00000	0.00120	0.00000	0.00090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00510	0.04010	0.02960	0.00700	0.00130	0.00190	0.16010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00620	0.00000	0.00000	0.00000	0.09160	0.00000	0.00000	0.00000	0.02960	0.00080	0.10810	0.00000	0.08900	0.00000	0.01090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.00000	0.00080	0.00000	0.00000	0.00510	0.07190	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.00000	0.02850	0.00000	0.00440	0.12750	0.23810	0.00000	0.00000	0.00000	0.00000	0.00180	0.00000	0.00020	0.00000	0.00000	0.02360	0.00000	0.00000	0.00000	0.00000	0.00000	0.03630	0.00000	0.00600	0.02360	0.03150	0.00050	0.00000	0.00000	0.00000	0.00000	0.01420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00536	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00537	0.00000	0.00000	0.13740	0.00000	0.00000	0.03750	0.00000	0.00000	0.00000	0.10500	0.05750	0.10690	0.07710	0.00290	0.00480	0.02340	0.19890	0.01050	0.00080	0.00000	0.00440	0.00010	0.00000	0.00000	0.12370	0.00070	0.00000	0.23870	0.04370	0.00010	0.00000	0.00180	0.00010	0.00010	0.00000	0.00140	0.05900	0.14550	0.11880	0.08240	0.05090	0.00000	0.00000	0.02760	0.02900	0.00000	0.00000	0.00000	0.11240	0.03580	0.00000	0.00000	0.06630	0.02340	0.00000	0.17130	0.00000	1.00000	0.14680	0.22410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08180	0.11200	0.00000	0.00000	0.08970	0.15700	0.00000	0.00660	0.00440	0.00000	0.00010	0.00280	0.06600	0.00540	0.00000	0.00620	0.00000	0.00000	0.00000	0.01890	0.08490	0.01010	0.07160	0.01320	0.04450	0.03210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02750	0.05090	0.00000	0.00000	0.00000	0.00000	0.11670	0.00570	0.03660	0.00000	0.00000	0.00000	0.01450	0.00000	0.01460	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.01390	0.00180	0.02920	0.00120	0.08000	0.00460	0.19890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.02900	0.00000	0.00000	0.00000	0.12680	0.00000	0.00000	0.00000	0.02920	0.00950	0.02340	0.00000	0.10160	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04370	0.00000	0.00000	0.05750	0.00000	0.00000	0.01390	0.14910	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.01320	0.00000	0.00620	0.28500	0.21680	0.00000	0.00000	0.00000	0.00000	0.00160	0.00000	0.00280	0.00000	0.00000	0.03670	0.00000	0.00000	0.00000	0.00000	0.00000	0.06600	0.00000	0.00970	0.03670	0.09460	0.02750	0.00000	0.00000	0.00000	0.00000	0.06960	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
