	D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D00530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00533	0.00000	0.07000	0.11330	0.05410	0.01360	0.17580	0.04900	0.02600	0.00030	0.35520	0.03730	0.13130	0.12120	0.01090	0.02280	0.03410	0.13500	0.03160	0.09980	0.00000	0.05520	0.04410	0.00000	0.10120	0.08360	0.01570	0.00000	0.28330	0.05600	0.04890	0.05890	0.07950	0.00000	0.00000	0.00000	0.02500	0.04450	0.05520	0.00370	0.06760	0.07320	0.00000	0.00000	0.01440	0.04380	0.00000	0.03240	0.00000	0.20150	0.02080	0.07900	0.00000	0.00000	0.07930	0.00000	1.00000	0.00000	0.15260	0.07900	0.02310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01800	0.03720	0.00180	0.05400	0.05080	0.12300	0.00000	0.03030	0.04440	0.00000	0.00140	0.12400	0.07260	0.02790	0.01140	0.05880	0.00270	0.01720	0.00020	0.08120	0.04600	0.02140	0.03440	0.00290	0.03750	0.00000	0.00000	0.01860	0.00000	0.00000	0.01260	0.01360	0.03700	0.07060	0.07030	0.00000	0.00000	0.00000	0.23670	0.00180	0.09040	0.00000	0.00620	0.00140	0.02890	0.00000	0.01400	0.00020	0.01160	0.00000	0.00000	0.00900	0.00000	0.00000	0.06490	0.03690	0.07410	0.02100	0.06560	0.00920	0.03980	0.17060	0.00000	0.00000	0.00000	0.00000	0.01800	0.00000	0.01190	0.00140	0.03430	0.00000	0.07770	0.00000	0.04580	0.00020	0.00000	0.00000	0.01760	0.01760	0.07930	0.00000	0.02500	0.00000	0.04700	0.00000	0.00000	0.00000	0.02560	0.00140	0.00010	0.05130	0.00010	0.00140	0.04080	0.02700	0.05440	0.02240	0.03920	0.00000	0.00000	0.02360	0.00000	0.03820	0.00000	0.00000	0.00040	0.00000	0.06200	0.11480	0.11540	0.00000	0.00000	0.00000	0.00000	0.01830	0.09910	0.07640	0.00000	0.00000	0.06770	0.00000	0.00000	0.02010	0.05730	0.00000	0.05890	0.00000	0.00140	0.06240	0.01740	0.03420	0.00000	0.00000	0.00000	0.00060	0.00000	0.00000	0.00230	0.00000	0.00000	0.01360	0.00000	
D00536	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00537	0.00000	0.03180	0.09620	0.04810	0.00250	0.16390	0.02850	0.01920	0.00010	0.23930	0.01550	0.08020	0.08890	0.00280	0.01670	0.03100	0.08310	0.02840	0.07630	0.00000	0.04510	0.03360	0.00000	0.07970	0.02590	0.01470	0.00000	0.31610	0.03410	0.07170	0.00020	0.05560	0.00610	0.00330	0.00000	0.01500	0.07440	0.03740	0.00710	0.08120	0.08390	0.00000	0.00000	0.00520	0.04820	0.00000	0.00660	0.00000	0.12650	0.00870	0.01430	0.00000	0.03290	0.02990	0.00000	0.15260	0.00000	1.00000	0.12730	0.06480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01880	0.04360	0.00060	0.01110	0.04990	0.13650	0.00000	0.02570	0.01320	0.00000	0.00000	0.06720	0.05980	0.02910	0.00130	0.01940	0.00140	0.00630	0.00160	0.05210	0.02920	0.00120	0.01950	0.00010	0.04620	0.00000	0.00000	0.00400	0.00000	0.00000	0.01370	0.01580	0.00980	0.07710	0.07450	0.00000	0.00000	0.00000	0.32510	0.00780	0.03950	0.00030	0.00790	0.00000	0.01780	0.00000	0.00250	0.00000	0.03390	0.00000	0.00000	0.00520	0.00000	0.00000	0.05620	0.04280	0.05280	0.07230	0.05640	0.01200	0.04300	0.12530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01780	0.00000	0.03990	0.00000	0.32880	0.00000	0.04420	0.00660	0.00330	0.00000	0.07030	0.01400	0.02990	0.00000	0.00590	0.00000	0.02900	0.00000	0.00000	0.00000	0.03290	0.00000	0.00130	0.03330	0.00000	0.00000	0.01520	0.00780	0.04820	0.02960	0.04050	0.00000	0.00000	0.02130	0.00000	0.03930	0.00000	0.00000	0.00000	0.00000	0.02060	0.11360	0.13800	0.00000	0.00000	0.00000	0.00000	0.08760	0.00350	0.04210	0.00000	0.00000	0.05150	0.00000	0.00000	0.00910	0.02930	0.00000	0.03420	0.00000	0.00000	0.05210	0.01140	0.00620	0.00000	0.00000	0.00000	0.01360	0.00000	0.00000	0.00250	0.00000	0.00000	0.00610	0.00000	
D00538	0.00000	0.02350	0.04240	0.01510	0.01660	0.03260	0.01440	0.01580	0.00020	0.29530	0.02400	0.04620	0.03020	0.00000	0.00350	0.01110	0.04620	0.01640	0.04520	0.00000	0.01230	0.03270	0.00000	0.03110	0.02630	0.00760	0.00000	0.10930	0.01540	0.03570	0.00010	0.00510	0.00000	0.00610	0.00000	0.01160	0.02800	0.03400	0.00210	0.02770	0.01640	0.00000	0.00000	0.00000	0.01650	0.00000	0.03590	0.00000	0.06560	0.00930	0.00400	0.00000	0.01450	0.03170	0.00000	0.07900	0.00000	0.12730	1.00000	0.01390	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00710	0.02810	0.00000	0.00060	0.01950	0.03200	0.00000	0.03250	0.00960	0.00000	0.00000	0.04000	0.05750	0.01640	0.00000	0.04670	0.00000	0.01320	0.00840	0.03690	0.04070	0.14320	0.01470	0.00000	0.00360	0.00000	0.00000	0.02040	0.00000	0.00000	0.00000	0.00720	0.00510	0.01420	0.03290	0.00000	0.00000	0.00000	0.08500	0.00170	0.01760	0.00000	0.00000	0.00000	0.00060	0.00000	0.00260	0.00000	0.01380	0.00000	0.00000	0.00430	0.00000	0.00000	0.02080	0.01530	0.00380	0.00000	0.01200	0.00670	0.00490	0.05360	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00680	0.00000	0.01480	0.00000	0.08000	0.00000	0.02470	0.00140	0.00000	0.00000	0.00020	0.00380	0.03170	0.00000	0.02140	0.00000	0.01450	0.00000	0.00000	0.00000	0.01180	0.00000	0.00000	0.01560	0.00000	0.00000	0.03410	0.00080	0.01510	0.01800	0.02720	0.00000	0.00000	0.00100	0.00000	0.03650	0.00000	0.00000	0.00000	0.00000	0.04020	0.04670	0.02570	0.00000	0.00000	0.00000	0.00000	0.01500	0.00420	0.02450	0.00000	0.00000	0.03340	0.00000	0.00000	0.00170	0.02250	0.00000	0.04200	0.00000	0.00000	0.02430	0.00320	0.00520	0.00000	0.00000	0.00000	0.00080	0.00000	0.00000	0.00000	0.00000	0.00000	0.01150	0.00000	
D00539	0.00000	0.00180	0.01390	0.00220	0.00000	0.03200	0.00250	0.00000	0.00000	0.07380	0.00400	0.02170	0.00480	0.00000	0.00000	0.02700	0.02290	0.00000	0.00320	0.00000	0.00160	0.00310	0.00000	0.01410	0.00330	0.00000	0.00000	0.14600	0.00180	0.01060	0.00000	0.04390	0.00000	0.00000	0.00000	0.00000	0.00260	0.00300	0.00000	0.02060	0.00720	0.00000	0.00000	0.00000	0.00110	0.00000	0.00000	0.00000	0.07930	0.01660	0.00000	0.00000	0.00000	0.00820	0.00000	0.02310	0.00000	0.06480	0.01390	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00260	0.01350	0.00000	0.00230	0.00380	0.01600	0.00000	0.00370	0.00040	0.00000	0.00000	0.08400	0.00300	0.01090	0.00000	0.00240	0.01160	0.00000	0.00000	0.00320	0.00640	0.00640	0.00020	0.00000	0.02270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00760	0.01350	0.00000	0.00000	0.00000	0.13330	0.00000	0.01720	0.00000	0.00000	0.00000	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.00000	0.00010	0.00010	0.04860	0.00010	0.00700	0.01560	0.00070	0.03570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01800	0.00000	0.00080	0.00000	0.34630	0.00000	0.00260	0.00020	0.00000	0.00000	0.00000	0.00040	0.00820	0.00000	0.01000	0.00000	0.00260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.00000	0.00500	0.00000	0.00220	0.00000	0.00460	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00320	0.02710	0.02110	0.00000	0.00000	0.00000	0.00000	0.00040	0.00000	0.04140	0.00000	0.00000	0.00440	0.00000	0.00000	0.00000	0.02370	0.00000	0.00450	0.00000	0.00000	0.00410	0.00000	0.00010	0.00000	0.00000	0.00000	0.01570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	
D00542	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00543	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00544	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00545	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00547	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
